,ponto_id,lat_pred,lon_pred,indoor
750,2464,-8.055684,-34.951331,True
751,2465,-8.055684,-34.951331,True
752,2470,-8.055684,-34.951331,True
753,2471,-8.055684,-34.951331,True
754,2473,-8.055684,-34.951331,True
755,2478,-8.055684,-34.951331,True
756,2483,-8.055684,-34.951331,True
757,2484,-8.055684,-34.951331,True
758,2485,-8.055684,-34.951331,True
759,2492,-8.055684,-34.951331,True
760,2498,-8.055684,-34.951331,True
761,2510,-8.055684,-34.951331,True
762,2513,-8.055684,-34.951331,True
763,2515,-8.055684,-34.951331,True
764,2516,-8.055684,-34.951331,True
765,2517,-8.055684,-34.951331,True
766,2519,-8.055684,-34.951331,True
767,2522,-8.055684,-34.951331,True
768,2523,-8.055684,-34.951331,True
769,2526,-8.055684,-34.951331,True
770,2531,-8.055684,-34.951331,True
771,2533,-8.055684,-34.951331,True
772,2534,-8.055684,-34.951331,True
773,2540,-8.055684,-34.951331,True
774,2542,-8.055684,-34.951331,True
775,2543,-8.055684,-34.951331,True
776,2554,-8.055684,-34.951331,True
777,2569,-8.055684,-34.951331,True
778,2571,-8.055684,-34.951331,True
779,2574,-8.055684,-34.951331,True
780,2576,-8.055684,-34.951331,True
781,2586,-8.055684,-34.951331,True
782,2588,-8.055684,-34.951331,True
783,2592,-8.055684,-34.951331,True
784,2602,-8.055684,-34.951331,True
785,2603,-8.055684,-34.951331,True
786,2605,-8.055684,-34.951331,True
787,2609,-8.055684,-34.951331,True
788,2611,-8.055684,-34.951331,True
789,2614,-8.055684,-34.951331,True
790,2615,-8.055684,-34.951331,True
791,2619,-8.055684,-34.951331,True
792,2620,-8.055684,-34.951331,True
793,2627,-8.055684,-34.951331,True
794,2628,-8.055684,-34.951331,True
795,2638,-8.055684,-34.951331,True
796,2648,-8.055684,-34.951331,True
797,2650,-8.055684,-34.951331,True
798,2651,-8.055684,-34.951331,True
799,2663,-8.055684,-34.951331,True
800,2664,-8.055684,-34.951331,True
801,2673,-8.055684,-34.951331,True
802,2678,-8.055684,-34.951331,True
803,2680,-8.055684,-34.951331,True
804,2682,-8.055684,-34.951331,True
805,2683,-8.055684,-34.951331,True
806,2684,-8.055684,-34.951331,True
807,2685,-8.055684,-34.951331,True
808,2688,-8.055684,-34.951331,True
809,2689,-8.055684,-34.951331,True
810,2691,-8.055684,-34.951331,True
811,2692,-8.055684,-34.951331,True
812,2697,-8.055684,-34.951331,True
813,2698,-8.055684,-34.951331,True
814,2701,-8.055684,-34.951331,True
815,2707,-8.055684,-34.951331,True
816,2715,-8.055684,-34.951331,True
817,2718,-8.055684,-34.951331,True
818,2724,-8.055684,-34.951331,True
819,2726,-8.055684,-34.951331,True
820,2729,-8.055684,-34.951331,True
821,2737,-8.055684,-34.951331,True
822,2742,-8.055684,-34.951331,True
823,2748,-8.055684,-34.951331,True
824,2750,-8.055684,-34.951331,True
825,2751,-8.055684,-34.951331,True
826,2753,-8.055684,-34.951331,True
827,2754,-8.055684,-34.951331,True
828,2755,-8.055684,-34.951331,True
829,2758,-8.055684,-34.951331,True
830,2759,-8.055684,-34.951331,True
831,2760,-8.055684,-34.951331,True
832,2762,-8.055684,-34.951331,True
833,2766,-8.055684,-34.951331,True
834,2769,-8.055684,-34.951331,True
835,2770,-8.055684,-34.951331,True
836,2771,-8.055684,-34.951331,True
837,2777,-8.055684,-34.951331,True
838,2794,-8.055684,-34.951331,True
839,2802,-8.055684,-34.951331,True
840,2807,-8.055684,-34.951331,True
841,2816,-8.055684,-34.951331,True
842,2818,-8.055684,-34.951331,True
843,2820,-8.055684,-34.951331,True
844,2825,-8.055684,-34.951331,True
845,2826,-8.055684,-34.951331,True
846,2833,-8.055684,-34.951331,True
847,2835,-8.055684,-34.951331,True
848,2840,-8.055684,-34.951331,True
849,2846,-8.055684,-34.951331,True
850,2848,-8.055684,-34.951331,True
851,2855,-8.055684,-34.951331,True
852,2858,-8.055684,-34.951331,True
853,2859,-8.055684,-34.951331,True
854,2862,-8.055684,-34.951331,True
855,2864,-8.055684,-34.951331,True
856,2865,-8.055684,-34.951331,True
857,2867,-8.055684,-34.951331,True
858,2868,-8.055684,-34.951331,True
859,2870,-8.055684,-34.951331,True
860,2874,-8.055684,-34.951331,True
861,2876,-8.055684,-34.951331,True
862,2880,-8.055684,-34.951331,True
863,2882,-8.055684,-34.951331,True
864,2883,-8.055684,-34.951331,True
865,2884,-8.055684,-34.951331,True
866,2885,-8.055684,-34.951331,True
867,2886,-8.055684,-34.951331,True
868,2894,-8.055684,-34.951331,True
869,2903,-8.055684,-34.951331,True
870,2905,-8.055684,-34.951331,True
871,2906,-8.055684,-34.951331,True
872,2907,-8.055684,-34.951331,True
873,2908,-8.055684,-34.951331,True
874,2910,-8.055684,-34.951331,True
875,2913,-8.055684,-34.951331,True
876,2922,-8.055684,-34.951331,True
877,2926,-8.055684,-34.951331,True
878,2927,-8.055684,-34.951331,True
879,2930,-8.055684,-34.951331,True
880,2932,-8.055684,-34.951331,True
881,2935,-8.055684,-34.951331,True
882,2943,-8.055684,-34.951331,True
883,2945,-8.055684,-34.951331,True
884,2948,-8.055684,-34.951331,True
885,2954,-8.055684,-34.951331,True
886,2955,-8.055684,-34.951331,True
887,2956,-8.055684,-34.951331,True
888,2957,-8.055684,-34.951331,True
889,2960,-8.055684,-34.951331,True
890,2963,-8.055684,-34.951331,True
891,2968,-8.055684,-34.951331,True
892,2970,-8.055684,-34.951331,True
893,2973,-8.055684,-34.951331,True
894,2982,-8.055684,-34.951331,True
895,2991,-8.055684,-34.951331,True
896,2995,-8.055684,-34.951331,True
897,2997,-8.055684,-34.951331,True
898,3000,-8.055684,-34.951331,True
899,3001,-8.055684,-34.951331,True
900,3002,-8.055684,-34.951331,True
901,3006,-8.055684,-34.951331,True
902,3007,-8.055684,-34.951331,True
903,3011,-8.055684,-34.951331,True
904,3014,-8.055684,-34.951331,True
905,3016,-8.055684,-34.951331,True
906,3017,-8.055684,-34.951331,True
907,3018,-8.055684,-34.951331,True
908,3019,-8.055684,-34.951331,True
909,3021,-8.055684,-34.951331,True
910,3023,-8.055684,-34.951331,True
911,3024,-8.055684,-34.951331,True
912,3025,-8.055833999999999,-34.951362,True
913,3026,-8.055833999999999,-34.951362,True
914,3027,-8.055833999999999,-34.951362,True
915,3031,-8.055833999999999,-34.951362,True
916,3032,-8.055833999999999,-34.951362,True
917,3033,-8.055833999999999,-34.951362,True
918,3035,-8.055833999999999,-34.951362,True
919,3037,-8.055833999999999,-34.951362,True
920,3038,-8.055833999999999,-34.951362,True
921,3043,-8.055833999999999,-34.951362,True
922,3044,-8.055833999999999,-34.951362,True
923,3045,-8.055833999999999,-34.951362,True
924,3047,-8.055833999999999,-34.951362,True
925,3050,-8.055833999999999,-34.951362,True
926,3053,-8.055833999999999,-34.951362,True
927,3055,-8.055833999999999,-34.951362,True
928,3057,-8.055833999999999,-34.951362,True
929,3058,-8.055833999999999,-34.951362,True
930,3059,-8.055833999999999,-34.951362,True
931,3060,-8.055833999999999,-34.951362,True
932,3063,-8.055833999999999,-34.951362,True
933,3064,-8.055833999999999,-34.951362,True
934,3065,-8.055833999999999,-34.951362,True
935,3070,-8.055833999999999,-34.951362,True
936,3071,-8.055833999999999,-34.951362,True
937,3077,-8.055833999999999,-34.951362,True
938,3078,-8.055833999999999,-34.951362,True
939,3079,-8.055833999999999,-34.951362,True
940,3080,-8.055833999999999,-34.951362,True
941,3082,-8.055833999999999,-34.951362,True
942,3085,-8.055833999999999,-34.951362,True
943,3090,-8.055833999999999,-34.951362,True
944,3091,-8.055833999999999,-34.951362,True
945,3094,-8.055833999999999,-34.951362,True
946,3095,-8.055833999999999,-34.951362,True
947,3100,-8.055833999999999,-34.951362,True
948,3101,-8.055833999999999,-34.951362,True
949,3105,-8.055833999999999,-34.951362,True
950,3107,-8.055833999999999,-34.951362,True
951,3111,-8.055833999999999,-34.951362,True
952,3114,-8.055833999999999,-34.951362,True
953,3118,-8.055833999999999,-34.951362,True
954,3122,-8.055833999999999,-34.951362,True
955,3123,-8.055833999999999,-34.951362,True
956,3125,-8.055833999999999,-34.951362,True
957,3127,-8.055833999999999,-34.951362,True
958,3128,-8.055833999999999,-34.951362,True
959,3130,-8.055833999999999,-34.951362,True
960,3131,-8.055833999999999,-34.951362,True
961,3133,-8.055833999999999,-34.951362,True
962,3142,-8.055833999999999,-34.951362,True
963,3143,-8.055833999999999,-34.951362,True
964,3145,-8.055833999999999,-34.951362,True
965,3146,-8.055833999999999,-34.951362,True
966,3149,-8.055833999999999,-34.951362,True
967,3151,-8.055833999999999,-34.951362,True
968,3153,-8.055833999999999,-34.951362,True
969,3154,-8.055833999999999,-34.951362,True
970,3165,-8.055833999999999,-34.951362,True
971,3172,-8.055833999999999,-34.951362,True
972,3181,-8.055833999999999,-34.951362,True
973,3184,-8.055833999999999,-34.951362,True
974,3185,-8.055833999999999,-34.951362,True
975,3187,-8.055833999999999,-34.951362,True
976,3194,-8.055833999999999,-34.951362,True
977,3202,-8.055833999999999,-34.951362,True
978,3204,-8.055833999999999,-34.951362,True
979,3205,-8.055833999999999,-34.951362,True
980,3206,-8.055833999999999,-34.951362,True
981,3207,-8.055833999999999,-34.951362,True
982,3208,-8.055833999999999,-34.951362,True
983,3209,-8.055833999999999,-34.951362,True
984,3210,-8.055833999999999,-34.951362,True
985,3231,-8.055833999999999,-34.951362,True
986,3233,-8.055833999999999,-34.951362,True
987,3238,-8.055833999999999,-34.951362,True
988,3244,-8.055833999999999,-34.951362,True
989,3245,-8.055833999999999,-34.951362,True
990,3251,-8.055833999999999,-34.951362,True
991,3257,-8.055833999999999,-34.951362,True
992,3263,-8.055833999999999,-34.951362,True
993,3265,-8.055833999999999,-34.951362,True
994,3269,-8.055833999999999,-34.951362,True
995,3279,-8.055833999999999,-34.951362,True
996,3281,-8.055833999999999,-34.951362,True
997,3282,-8.055833999999999,-34.951362,True
998,3283,-8.055833999999999,-34.951362,True
999,3284,-8.055833999999999,-34.951362,True
1000,3290,-8.055833999999999,-34.951362,True
1001,3295,-8.055833999999999,-34.951362,True
1002,3297,-8.055833999999999,-34.951362,True
1003,3298,-8.055833999999999,-34.951362,True
1004,3299,-8.055833999999999,-34.951362,True
1005,3305,-8.055833999999999,-34.951362,True
1006,3307,-8.055833999999999,-34.951362,True
1007,3309,-8.055833999999999,-34.951362,True
1008,3312,-8.055833999999999,-34.951362,True
1009,3314,-8.055833999999999,-34.951362,True
1010,3316,-8.055833999999999,-34.951362,True
1011,3319,-8.055833999999999,-34.951362,True
1012,3320,-8.055833999999999,-34.951362,True
1013,3325,-8.055833999999999,-34.951362,True
1014,3328,-8.055833999999999,-34.951362,True
1015,3329,-8.055833999999999,-34.951362,True
1016,3333,-8.055833999999999,-34.951362,True
1017,3334,-8.055833999999999,-34.951362,True
1018,3337,-8.055833999999999,-34.951362,True
1019,3344,-8.055833999999999,-34.951362,True
1020,3350,-8.055833999999999,-34.951362,True
1021,3353,-8.055833999999999,-34.951362,True
1022,3355,-8.055833999999999,-34.951362,True
1023,3375,-8.055833999999999,-34.951362,True
1024,3378,-8.055833999999999,-34.951362,True
1025,3379,-8.055833999999999,-34.951362,True
1026,3381,-8.055833999999999,-34.951362,True
1027,3383,-8.055833999999999,-34.951362,True
1028,3387,-8.055833999999999,-34.951362,True
1029,3392,-8.055833999999999,-34.951362,True
1030,3393,-8.055833999999999,-34.951362,True
1031,3396,-8.055833999999999,-34.951362,True
1032,3400,-8.055833999999999,-34.951362,True
1033,3401,-8.055833999999999,-34.951362,True
1034,3405,-8.055833999999999,-34.951362,True
1035,3410,-8.055833999999999,-34.951362,True
1036,3412,-8.055833999999999,-34.951362,True
1037,3413,-8.055833999999999,-34.951362,True
1038,3418,-8.055833999999999,-34.951362,True
1039,3422,-8.055833999999999,-34.951362,True
1040,3424,-8.055833999999999,-34.951362,True
1041,3428,-8.055833999999999,-34.951362,True
1042,3433,-8.055833999999999,-34.951362,True
1043,3434,-8.055833999999999,-34.951362,True
1044,3437,-8.055833999999999,-34.951362,True
1045,3438,-8.055833999999999,-34.951362,True
1046,3443,-8.055833999999999,-34.951362,True
1047,3448,-8.055833999999999,-34.951362,True
1048,3455,-8.055833999999999,-34.951362,True
1049,3457,-8.055833999999999,-34.951362,True
1050,3458,-8.055833999999999,-34.951362,True
1051,3459,-8.055833999999999,-34.951362,True
1052,3460,-8.055833999999999,-34.951362,True
1053,3463,-8.055833999999999,-34.951362,True
1054,3464,-8.055833999999999,-34.951362,True
1055,3465,-8.055833999999999,-34.951362,True
1056,3467,-8.055833999999999,-34.951362,True
1057,3469,-8.055833999999999,-34.951362,True
1058,3470,-8.055833999999999,-34.951362,True
1059,3473,-8.055833999999999,-34.951362,True
1060,3481,-8.055833999999999,-34.951362,True
1061,3482,-8.055833999999999,-34.951362,True
1062,3495,-8.055833999999999,-34.951362,True
1063,3497,-8.055833999999999,-34.951362,True
1064,3501,-8.055833999999999,-34.951362,True
1065,3502,-8.055833999999999,-34.951362,True
1066,3509,-8.055833999999999,-34.951362,True
1067,3518,-8.055833999999999,-34.951362,True
1068,3526,-8.055833999999999,-34.951362,True
1069,3527,-8.055833999999999,-34.951362,True
1070,3528,-8.055833999999999,-34.951362,True
1071,3529,-8.055833999999999,-34.951362,True
1072,3532,-8.055833999999999,-34.951362,True
1073,3533,-8.055833999999999,-34.951362,True
1074,3534,-8.055833999999999,-34.951362,True
1075,3535,-8.055833999999999,-34.951362,True
1076,3538,-8.055833999999999,-34.951362,True
1077,3541,-8.055833999999999,-34.951362,True
1078,3542,-8.055833999999999,-34.951362,True
1079,3543,-8.055833999999999,-34.951362,True
1080,3548,-8.055833999999999,-34.951362,True
1081,3550,-8.055833999999999,-34.951362,True
1082,3555,-8.055833999999999,-34.951362,True
1083,3566,-8.055833999999999,-34.951362,True
1084,3570,-8.055833999999999,-34.951362,True
1085,3574,-8.055833999999999,-34.951362,True
1086,3577,-8.055833999999999,-34.951362,True
1087,3578,-8.055833999999999,-34.951362,True
1088,3582,-8.055833999999999,-34.951362,True
1089,3592,-8.055833999999999,-34.951362,True
1090,3593,-8.055833999999999,-34.951362,True
1091,3597,-8.055833999999999,-34.951362,True
1092,3601,-8.055833999999999,-34.951362,True
1093,3605,-8.055833999999999,-34.951362,True
1094,3608,-8.055833999999999,-34.951362,True
1095,3609,-8.055833999999999,-34.951362,True
1096,3614,-8.055833999999999,-34.951362,True
1097,3615,-8.055833999999999,-34.951362,True
1098,3617,-8.055833999999999,-34.951362,True
1099,3621,-8.055833999999999,-34.951362,True
1100,3624,-8.055833999999999,-34.951362,True
1101,3625,-8.055833999999999,-34.951362,True
1102,3639,-8.055833999999999,-34.951362,True
1103,3643,-8.055833999999999,-34.951362,True
1104,3647,-8.055424,-34.951597,True
1105,3649,-8.055424,-34.951597,True
1106,3651,-8.055424,-34.951597,True
1107,3653,-8.055424,-34.951597,True
1108,3656,-8.055424,-34.951597,True
1109,3661,-8.055424,-34.951597,True
1110,3662,-8.055424,-34.951597,True
1111,3666,-8.055424,-34.951597,True
1112,3677,-8.055424,-34.951597,True
1113,3685,-8.055424,-34.951597,True
1114,3686,-8.055424,-34.951597,True
1115,3688,-8.055424,-34.951597,True
1116,3689,-8.055424,-34.951597,True
1117,3692,-8.055424,-34.951597,True
1118,3693,-8.055424,-34.951597,True
1119,3698,-8.055424,-34.951597,True
1120,3703,-8.055424,-34.951597,True
1121,3704,-8.055424,-34.951597,True
1122,3706,-8.055424,-34.951597,True
1123,3707,-8.055424,-34.951597,True
1124,3708,-8.055424,-34.951597,True
1125,3710,-8.055424,-34.951597,True
1126,3717,-8.055424,-34.951597,True
1127,3720,-8.055424,-34.951597,True
1128,3721,-8.055424,-34.951597,True
1129,3723,-8.055424,-34.951597,True
1130,3739,-8.055424,-34.951597,True
1131,3742,-8.055424,-34.951597,True
1132,3745,-8.055424,-34.951597,True
1133,3746,-8.055424,-34.951597,True
1134,3749,-8.055424,-34.951597,True
1135,3753,-8.055424,-34.951597,True
1136,3755,-8.055424,-34.951597,True
1137,3767,-8.055424,-34.951597,True
1138,3768,-8.055424,-34.951597,True
1139,3771,-8.055424,-34.951597,True
1140,3772,-8.055424,-34.951597,True
1141,3773,-8.055424,-34.951597,True
1142,3774,-8.055424,-34.951597,True
1143,3776,-8.055424,-34.951597,True
1144,3777,-8.055424,-34.951597,True
1145,3780,-8.055424,-34.951597,True
1146,3781,-8.055424,-34.951597,True
1147,3782,-8.055424,-34.951597,True
1148,3784,-8.055424,-34.951597,True
1149,3787,-8.055424,-34.951597,True
1150,3794,-8.055424,-34.951597,True
1151,3799,-8.055424,-34.951597,True
1152,3803,-8.055424,-34.951597,True
1153,3817,-8.055424,-34.951597,True
1154,3819,-8.055424,-34.951597,True
1155,3820,-8.055424,-34.951597,True
1156,3826,-8.055424,-34.951597,True
1157,3827,-8.055424,-34.951597,True
1158,3834,-8.055424,-34.951597,True
1159,3837,-8.055424,-34.951597,True
1160,3838,-8.055424,-34.951597,True
1161,3842,-8.055424,-34.951597,True
1162,3846,-8.055424,-34.951597,True
1163,3852,-8.055424,-34.951597,True
1164,3853,-8.055424,-34.951597,True
1165,3855,-8.055424,-34.951597,True
1166,3857,-8.055424,-34.951597,True
1167,3859,-8.055424,-34.951597,True
1168,3860,-8.055424,-34.951597,True
1169,3862,-8.055424,-34.951597,True
1170,3869,-8.055424,-34.951597,True
1171,3880,-8.055424,-34.951597,True
1172,3885,-8.055424,-34.951597,True
1173,3887,-8.055424,-34.951597,True
1174,3889,-8.055424,-34.951597,True
1175,3891,-8.055424,-34.951597,True
1176,3894,-8.055424,-34.951597,True
1177,3898,-8.055424,-34.951597,True
1178,3902,-8.055424,-34.951597,True
1179,3903,-8.055424,-34.951597,True
1180,3905,-8.055424,-34.951597,True
1181,3909,-8.055424,-34.951597,True
1182,3910,-8.055424,-34.951597,True
1183,3914,-8.055424,-34.951597,True
1184,3934,-8.055424,-34.951597,True
1185,3937,-8.055424,-34.951597,True
1186,3941,-8.055424,-34.951597,True
1187,3942,-8.055424,-34.951597,True
1188,3945,-8.055424,-34.951597,True
1189,3946,-8.055424,-34.951597,True
1190,3949,-8.055424,-34.951597,True
1191,3956,-8.055424,-34.951597,True
1192,3960,-8.055424,-34.951597,True
1193,3963,-8.055424,-34.951597,True
1194,3964,-8.055424,-34.951597,True
1195,3971,-8.055424,-34.951597,True
1196,3973,-8.055424,-34.951597,True
1197,3979,-8.055424,-34.951597,True
1198,3984,-8.055424,-34.951597,True
1199,3989,-8.055424,-34.951597,True
1200,3992,-8.055424,-34.951597,True
1201,3994,-8.055424,-34.951597,True
1202,3995,-8.055424,-34.951597,True
1203,3997,-8.055424,-34.951597,True
1204,3999,-8.055424,-34.951597,True
1205,4001,-8.055424,-34.951597,True
1206,4002,-8.055424,-34.951597,True
1207,4003,-8.055424,-34.951597,True
1208,4004,-8.055424,-34.951597,True
1209,4007,-8.055424,-34.951597,True
1210,4010,-8.055424,-34.951597,True
1211,4012,-8.055424,-34.951597,True
1212,4022,-8.055424,-34.951597,True
1213,4028,-8.055424,-34.951597,True
1214,4029,-8.055424,-34.951597,True
1215,4030,-8.055424,-34.951597,True
1216,4032,-8.055424,-34.951597,True
1217,4035,-8.055424,-34.951597,True
1218,4038,-8.055424,-34.951597,True
1219,4043,-8.055424,-34.951597,True
1220,4046,-8.055424,-34.951597,True
1221,4047,-8.055424,-34.951597,True
1222,4050,-8.055424,-34.951597,True
1223,4056,-8.055424,-34.951597,True
1224,4057,-8.055424,-34.951597,True
1225,4058,-8.055424,-34.951597,True
1226,4060,-8.055424,-34.951597,True
1227,4062,-8.055424,-34.951597,True
1228,4064,-8.055424,-34.951597,True
1229,4067,-8.055424,-34.951597,True
1230,4075,-8.055424,-34.951597,True
1231,4076,-8.055424,-34.951597,True
1232,4077,-8.055424,-34.951597,True
1233,4078,-8.055424,-34.951597,True
1234,4080,-8.055424,-34.951597,True
1235,4085,-8.055424,-34.951597,True
1236,4087,-8.055424,-34.951597,True
1237,4091,-8.055424,-34.951597,True
1238,4092,-8.055424,-34.951597,True
1239,4099,-8.055424,-34.951597,True
1240,4100,-8.055424,-34.951597,True
1241,4102,-8.055424,-34.951597,True
1242,4103,-8.055424,-34.951597,True
1243,4110,-8.055424,-34.951597,True
1244,4112,-8.055424,-34.951597,True
1245,4113,-8.055424,-34.951597,True
1246,4115,-8.055424,-34.951597,True
1247,4119,-8.055424,-34.951597,True
1248,4121,-8.055424,-34.951597,True
1249,4127,-8.055424,-34.951597,True
1250,4129,-8.055424,-34.951597,True
1251,4140,-8.055424,-34.951597,True
1252,4141,-8.055424,-34.951597,True
1253,4148,-8.055424,-34.951597,True
1254,4151,-8.055424,-34.951597,True
1255,4156,-8.055424,-34.951597,True
1256,4157,-8.055424,-34.951597,True
1257,4161,-8.055424,-34.951597,True
1258,4162,-8.055424,-34.951597,True
1259,4165,-8.055424,-34.951597,True
1260,4169,-8.055424,-34.951597,True
1261,4176,-8.055424,-34.951597,True
1262,4185,-8.055424,-34.951597,True
1263,4189,-8.055424,-34.951597,True
1264,4190,-8.055424,-34.951597,True
1265,4191,-8.055424,-34.951597,True
1266,4192,-8.055424,-34.951597,True
1267,4194,-8.055424,-34.951597,True
1268,4196,-8.055424,-34.951597,True
1269,4201,-8.055424,-34.951597,True
1270,4202,-8.055424,-34.951597,True
1271,4205,-8.055424,-34.951597,True
1272,4209,-8.055424,-34.951597,True
1273,4215,-8.055424,-34.951597,True
1274,4217,-8.055424,-34.951597,True
1275,4220,-8.055424,-34.951597,True
1276,4222,-8.055424,-34.951597,True
1277,4226,-8.055424,-34.951597,True
1278,4229,-8.055424,-34.951597,True
1279,4230,-8.055424,-34.951597,True
1280,4233,-8.055424,-34.951597,True
1281,4237,-8.055424,-34.951597,True
1282,4238,-8.055424,-34.951597,True
1283,4239,-8.055424,-34.951597,True
1284,4245,-8.055424,-34.951597,True
1285,4246,-8.055424,-34.951597,True
1286,4248,-8.055424,-34.951597,True
1287,4250,-8.055424,-34.951597,True
1288,4252,-8.055424,-34.951597,True
1289,4254,-8.055424,-34.951597,True
1290,4264,-8.055424,-34.951597,True
1291,4267,-8.055424,-34.951597,True
1292,4273,-8.055424,-34.951597,True
1293,4275,-8.055424,-34.951597,True
1294,4279,-8.055424,-34.951597,True
1295,4284,-8.055424,-34.951597,True
1296,4288,-8.055424,-34.951597,True
1297,4295,-8.055424,-34.951597,True
1298,4296,-8.055424,-34.951597,True
1299,4301,-8.055424,-34.951597,True
1300,4303,-8.055424,-34.951597,True
1301,4304,-8.055424,-34.951597,True
1302,4306,-8.055424,-34.951597,True
1303,4313,-8.055424,-34.951597,True
1304,4317,-8.055424,-34.951597,True
1305,4319,-8.055424,-34.951597,True
1306,4321,-8.055424,-34.951597,True
1307,4323,-8.055424,-34.951597,True
1308,4326,-8.055424,-34.951597,True
1309,4329,-8.055424,-34.951597,True
1310,4333,-8.055424,-34.951597,True
1311,4335,-8.055424,-34.951597,True
1312,4336,-8.055424,-34.951597,True
1313,4337,-8.055424,-34.951597,True
1314,4338,-8.055424,-34.951597,True
1315,4339,-8.055424,-34.951597,True
1316,4341,-8.055424,-34.951597,True
1317,4342,-8.055424,-34.951597,True
1318,4343,-8.055424,-34.951597,True
1319,4345,-8.055424,-34.951597,True
1320,4348,-8.055424,-34.951597,True
1321,4352,-8.055424,-34.951597,True
1322,4353,-8.055424,-34.951597,True
1323,4355,-8.055424,-34.951597,True
1324,4359,-8.055424,-34.951597,True
1325,4362,-8.055424,-34.951597,True
1326,4366,-8.055424,-34.951597,True
1327,4367,-8.055424,-34.951597,True
1328,4368,-8.055424,-34.951597,True
1329,4371,-8.055424,-34.951597,True
1330,4372,-8.055424,-34.951597,True
1331,4374,-8.055424,-34.951597,True
1332,4377,-8.055506,-34.951693,True
1333,4382,-8.055506,-34.951693,True
1334,4385,-8.055506,-34.951693,True
1335,4386,-8.055506,-34.951693,True
1336,4387,-8.055506,-34.951693,True
1337,4392,-8.055506,-34.951693,True
1338,4393,-8.055506,-34.951693,True
1339,4394,-8.055506,-34.951693,True
1340,4397,-8.055506,-34.951693,True
1341,4401,-8.055506,-34.951693,True
1342,4407,-8.055506,-34.951693,True
1343,4411,-8.055506,-34.951693,True
1344,4412,-8.055506,-34.951693,True
1345,4414,-8.055506,-34.951693,True
1346,4415,-8.055506,-34.951693,True
1347,4420,-8.055506,-34.951693,True
1348,4423,-8.055506,-34.951693,True
1349,4427,-8.055506,-34.951693,True
1350,4428,-8.055506,-34.951693,True
1351,4429,-8.055506,-34.951693,True
1352,4436,-8.055506,-34.951693,True
1353,4441,-8.055506,-34.951693,True
1354,4447,-8.055506,-34.951693,True
1355,4450,-8.055506,-34.951693,True
1356,4463,-8.055506,-34.951693,True
1357,4464,-8.055506,-34.951693,True
1358,4466,-8.055506,-34.951693,True
1359,4467,-8.055506,-34.951693,True
1360,4469,-8.055506,-34.951693,True
1361,4472,-8.055506,-34.951693,True
1362,4474,-8.055506,-34.951693,True
1363,4475,-8.055506,-34.951693,True
1364,4483,-8.055506,-34.951693,True
1365,4484,-8.055506,-34.951693,True
1366,4489,-8.055506,-34.951693,True
1367,4503,-8.055506,-34.951693,True
1368,4504,-8.055506,-34.951693,True
1369,4509,-8.055506,-34.951693,True
1370,4513,-8.055506,-34.951693,True
1371,4514,-8.055506,-34.951693,True
1372,4518,-8.055506,-34.951693,True
1373,4522,-8.055506,-34.951693,True
1374,4525,-8.055506,-34.951693,True
1375,4527,-8.055506,-34.951693,True
1376,4528,-8.055506,-34.951693,True
1377,4532,-8.055506,-34.951693,True
1378,4533,-8.055506,-34.951693,True
1379,4534,-8.055506,-34.951693,True
1380,4535,-8.055506,-34.951693,True
1381,4537,-8.055506,-34.951693,True
1382,4539,-8.055506,-34.951693,True
1383,4541,-8.055506,-34.951693,True
1384,4549,-8.055506,-34.951693,True
1385,4553,-8.055506,-34.951693,True
1386,4554,-8.055506,-34.951693,True
1387,4556,-8.055506,-34.951693,True
1388,4560,-8.055506,-34.951693,True
1389,4567,-8.055506,-34.951693,True
1390,4572,-8.055506,-34.951693,True
1391,4574,-8.055506,-34.951693,True
1392,4575,-8.055506,-34.951693,True
1393,4580,-8.055506,-34.951693,True
1394,4582,-8.055506,-34.951693,True
1395,4584,-8.055506,-34.951693,True
1396,4586,-8.055506,-34.951693,True
1397,4587,-8.055506,-34.951693,True
1398,4588,-8.055506,-34.951693,True
1399,4593,-8.055506,-34.951693,True
1400,4597,-8.055506,-34.951693,True
1401,4602,-8.055506,-34.951693,True
1402,4604,-8.055506,-34.951693,True
1403,4606,-8.055506,-34.951693,True
1404,4608,-8.055506,-34.951693,True
1405,4609,-8.055506,-34.951693,True
1406,4610,-8.055506,-34.951693,True
1407,4613,-8.055506,-34.951693,True
1408,4617,-8.055506,-34.951693,True
1409,4618,-8.055506,-34.951693,True
1410,4622,-8.055506,-34.951693,True
1411,4623,-8.055506,-34.951693,True
1412,4626,-8.055506,-34.951693,True
1413,4629,-8.055506,-34.951693,True
1414,4630,-8.055506,-34.951693,True
1415,4634,-8.055506,-34.951693,True
1416,4635,-8.055506,-34.951693,True
1417,4638,-8.055506,-34.951693,True
1418,4639,-8.055506,-34.951693,True
1419,4640,-8.055506,-34.951693,True
1420,4645,-8.055506,-34.951693,True
1421,4649,-8.055506,-34.951693,True
1422,4651,-8.055506,-34.951693,True
1423,4657,-8.055506,-34.951693,True
1424,4671,-8.055506,-34.951693,True
1425,4680,-8.055506,-34.951693,True
1426,4681,-8.055506,-34.951693,True
1427,4682,-8.055506,-34.951693,True
1428,4693,-8.055506,-34.951693,True
1429,4695,-8.055506,-34.951693,True
1430,4696,-8.055506,-34.951693,True
1431,4700,-8.055506,-34.951693,True
